Name,player_id,sport,number,active,depth_chart_position,age,birth_day,status,birth_city,years_exp,depth_chart_order,height,weight,college,team,position,cleaned_name
Tommy Kuhse,2513,nba,,True,,26.0,1998-01-05,FA,,1.0,,74.0,185.0,Saint Mary's,,PG,Tommy Kuhse
Alex Reese,2857,nba,,True,,25.0,1999-05-21,FA,,0.0,,81.0,245.0,Alabama,,C,Alex Reese
Ish Wainright,2319,nba,,True,,30.0,1994-09-12,FA,,3.0,,77.0,250.0,Baylor,,PF,Ish Wainright
Bryson Williams,2555,nba,,True,,26.0,1998-04-25,FA,,1.0,,80.0,240.0,Texas Tech,,PF,Bryson Williams
Sam Hauser,2329,nba,30.0,True,PF,26.0,1997-12-08,ACT,,3.0,2.0,80.0,221.0,Virginia,BOS,PF,Sam Hauser
Kihei Clark,2699,nba,,True,,24.0,2000-01-25,FA,,1.0,,70.0,167.0,Virginia,,PG,Kihei Clark
Caleb McConnell,2694,nba,,True,,25.0,1999-06-08,FA,,1.0,,79.0,200.0,Rutgers,,SG,Caleb McConnell
Al Horford,1257,nba,42.0,True,C,38.0,1986-06-03,ACT,,17.0,2.0,81.0,246.0,Florida,BOS,C,Al Horford
Oshae Brissett,2069,nba,,True,,26.0,1998-06-20,FA,,4.0,,79.0,210.0,Syracuse,,PF,Oshae Brissett
Elijah Millsap,1557,nba,,True,,37.0,1987-08-12,FA,,3.0,,79.0,215.0,UAB,,SF,Elijah Millsap
John Konchar,2039,nba,46.0,True,SF,28.0,1996-03-22,ACT,,5.0,5.0,77.0,210.0,Purdue Fort Wayne,MEM,SG,John Konchar
Robert Sacre,1214,nba,,False,,35.0,1989-06-06,RET,,4.0,,84.0,270.0,Gonzaga,,C,Robert Sacre
Jason Preston,2294,nba,,True,,25.0,1999-08-10,FA,,2.0,,75.0,181.0,Ohio,,PG,Jason Preston
Markieff Morris,1410,nba,88.0,True,C,35.0,1989-09-02,ACT,,13.0,5.0,81.0,245.0,Kansas,DAL,PF,Markieff Morris
Drew Gordon,1508,nba,,True,,34.0,1990-07-12,FA,,1.0,,81.0,245.0,New Mexico,,PF,Drew Gordon
Serge Ibaka,1436,nba,,True,,35.0,1989-09-18,FA,,13.0,,83.0,235.0,,,C,Serge Ibaka
Malik Fitts,2229,nba,,True,,27.0,1997-07-04,FA,,2.0,,77.0,230.0,Saint Mary's,,PF,Malik Fitts
Isaac Bonga,1928,nba,,True,,25.0,1999-11-08,FA,,3.0,,80.0,180.0,,,SF,Isaac Bonga
Robert Franks,2031,nba,,True,,27.0,1996-12-18,FA,,1.0,,79.0,255.0,Washington State,,SF,Robert Franks
Andrew Nembhard,2461,nba,2.0,True,SG,24.0,2000-01-16,ACT,,2.0,1.0,77.0,193.0,Gonzaga,IND,PG,Andrew Nembhard
Blake Griffin,1330,nba,,False,,35.0,1989-03-16,RET,,12.0,,81.0,250.0,Oklahoma,,PF,Blake Griffin
Cameron Oliver,2254,nba,,True,,28.0,1996-07-11,FA,,1.0,,80.0,225.0,Nevada,,PF,Cameron Oliver
Matisse Thybulle,2017,nba,4.0,True,PF,27.0,1997-03-04,ACT,,5.0,9.0,77.0,201.0,Washington,POR,SG,Matisse Thybulle
Chris Duarte,2261,nba,27.0,True,SG,27.0,1997-06-13,ACT,,3.0,7.0,77.0,190.0,Oregon,CHI,SG,Chris Duarte
Armaan Franklin,2662,nba,,True,,24.0,2000-11-17,FA,,1.0,,76.0,204.0,Virginia,,PG,Armaan Franklin
Harrison Barnes,1092,nba,40.0,True,PF,32.0,1992-05-30,ACT,,12.0,1.0,80.0,225.0,North Carolina,SAS,SF,Harrison Barnes
Festus Ezeli,1075,nba,,False,,35.0,1989-10-21,RET,,3.0,,83.0,265.0,Vanderbilt,,C,Festus Ezeli
Rodney Stuckey,1138,nba,,False,,38.0,1986-04-21,RET,,10.0,,77.0,205.0,Eastern Washington,,PG,Rodney Stuckey
Jamaal Franklin,1205,nba,,True,,33.0,1991-07-21,FA,,2.0,,77.0,191.0,San Diego State,,SG,Jamaal Franklin
Marko Guduric,2042,nba,,True,,29.0,1995-03-08,FA,,1.0,,78.0,201.0,,,SG,Marko Guduric
Dakota Mathias,2221,nba,,True,,29.0,1995-07-11,FA,,2.0,,76.0,200.0,Purdue,,SG,Dakota Mathias
Malachi Richardson,1745,nba,,True,,28.0,1996-01-05,FA,,3.0,,78.0,205.0,Syracuse,,SG,Malachi Richardson
Jeriah Horne,2551,nba,,True,,26.0,1998-04-09,FA,,1.0,,79.0,220.0,Tulsa,,PF,Jeriah Horne
Chandler Hutchison,1882,nba,,False,,28.0,1996-04-26,RET,,4.0,,78.0,210.0,Boise State,,SF,Chandler Hutchison
Tyler Herro,2086,nba,14.0,True,PG,24.0,2000-01-20,ACT,,5.0,1.0,77.0,195.0,Kentucky,MIA,SG,Tyler Herro
Josh Jackson,1857,nba,,True,,27.0,1997-02-10,FA,,5.0,,80.0,207.0,Kansas,,SF,Josh Jackson
Warren Washington,2868,nba,,True,,24.0,2000-03-03,FA,,0.0,,84.0,230.0,Texas Tech,,PF,Warren Washington
Chris Singleton,1115,nba,,True,,35.0,1989-11-21,FA,,3.0,,81.0,228.0,Florida State,,SF,Chris Singleton
Gal Mekel,1404,nba,,True,,36.0,1988-03-04,FA,,2.0,,75.0,191.0,Wichita State,,PG,Gal Mekel
Nemanja Nedovic,1079,nba,,True,,33.0,1991-06-16,FA,,1.0,,75.0,192.0,,,PG,Nemanja Nedovic
Jabari Smith,2445,nba,10.0,True,PF,21.0,2003-05-13,ACT,,2.0,1.0,83.0,213.0,Auburn,HOU,PF,Jabari Smith
Damion Baugh,2672,nba,,True,,24.0,2000-08-03,FA,,1.0,,76.0,194.0,TCU,,SG,Damion Baugh
Greivis Vasquez,1314,nba,,False,,37.0,1987-01-16,RET,,7.0,,78.0,200.0,Maryland,,PG,Greivis Vasquez
Davion Mintz,2520,nba,,True,,26.0,1998-06-30,FA,,1.0,,75.0,195.0,Kentucky,,PG,Davion Mintz
Joe Ingles,1559,nba,7.0,True,PF,37.0,1987-10-02,ACT,,10.0,3.0,80.0,235.0,,MIN,SF,Joe Ingles
Ian Clark,1356,nba,,True,,33.0,1991-03-07,FA,,6.0,,75.0,175.0,Belmont,,SG,Ian Clark
Amari Bailey,2599,nba,,True,,20.0,2004-02-17,FA,,1.0,,75.0,185.0,UCLA,,PG,Amari Bailey
Anfernee Simons,1983,nba,1.0,True,PG,25.0,1999-06-08,ACT,,6.0,1.0,75.0,193.0,,POR,SG,Anfernee Simons
London Perrantes,1761,nba,,True,,30.0,1994-10-03,FA,,1.0,,74.0,200.0,Virginia,,PG,London Perrantes
Daniel Orton,1107,nba,,True,,34.0,1990-08-06,FA,,3.0,,82.0,275.0,Kentucky,,C,Daniel Orton
Caleb Houstan,2478,nba,2.0,True,SF,21.0,2003-01-09,ACT,,2.0,4.0,80.0,205.0,Michigan,ORL,PG,Caleb Houstan
Tony Carr,2219,nba,,True,,27.0,1997-10-11,FA,,1.0,,77.0,200.0,Penn State,,PG,Tony Carr
Xavier Sneed,2196,nba,,True,,26.0,1997-12-21,FA,,1.0,,77.0,215.0,Kansas State,,SF,Xavier Sneed
Tyler Hansbrough,1320,nba,,True,,39.0,1985-11-03,FA,,7.0,,81.0,250.0,North Carolina,,PF,Tyler Hansbrough
Alondes Williams,2428,nba,31.0,True,PG,25.0,1999-06-19,TWO-WAY,,2.0,6.0,76.0,210.0,Wake Forest,DET,SG,Alondes Williams
Marcus Domask,2852,nba,,True,,24.0,2000-06-09,FA,,0.0,,78.0,215.0,Illinois,,SF,Marcus Domask
Yuta Watanabe,1926,nba,,True,,30.0,1994-10-13,FA,,5.0,,81.0,215.0,George Washington,,SF,Yuta Watanabe
Rodney Purvis,1878,nba,,True,,30.0,1994-02-14,FA,,1.0,,76.0,205.0,UConn,,PG,Rodney Purvis
Hassan Whiteside,1528,nba,,True,,35.0,1989-06-13,FA,,9.0,,84.0,265.0,Marshall,,C,Hassan Whiteside
Earl Barron,1572,nba,,False,,43.0,1981-08-14,RET,,8.0,,84.0,250.0,Memphis,,C,Earl Barron
Terrence Jones,1230,nba,,True,,32.0,1992-01-09,FA,,6.0,,81.0,252.0,Kentucky,,PF,Terrence Jones
Jordan Farmar,1218,nba,,False,,37.0,1986-11-30,RET,,10.0,,74.0,180.0,UCLA,,PG,Jordan Farmar
Kay Felder,1670,nba,,True,,29.0,1995-03-29,FA,,2.0,,69.0,176.0,Oakland,,PG,Kay Felder
OG Anunoby,1831,nba,8.0,True,PF,27.0,1997-07-17,ACT,,7.0,1.0,79.0,243.0,Indiana,NYK,SF,OG Anunoby
Carl Landry,1462,nba,,True,,41.0,1983-09-19,FA,,9.0,,81.0,248.0,Purdue,,PF,Carl Landry
Tim Duncan,1294,nba,,False,,48.0,1976-04-25,RET,,19.0,,83.0,250.0,Wake Forest,,C,Tim Duncan
Markel Brown,1519,nba,,True,,32.0,1992-01-29,FA,,3.0,,75.0,190.0,Oklahoma State,,SG,Markel Brown
Ognjen Kuzmic,1080,nba,,True,,34.0,1990-05-16,FA,,2.0,,84.0,260.0,,,C,Ognjen Kuzmic
Jarvis Varnado,1019,nba,,True,,36.0,1988-03-01,FA,,2.0,,81.0,230.0,Mississippi State,,PF,Jarvis Varnado
Malik Ellison,2395,nba,,True,,28.0,1996-08-17,FA,,1.0,,78.0,215.0,Hartford,,PG,Malik Ellison
Cheick Diallo,1708,nba,,True,,28.0,1996-09-13,FA,,5.0,,80.0,219.0,Kansas,,C,Cheick Diallo
Aaron Estrada,2864,nba,,True,,23.0,2001-02-03,FA,,0.0,,75.0,190.0,Alabama,,PG,Aaron Estrada
JD Davison,2472,nba,20.0,True,PG,22.0,2002-10-03,TWO-WAY,,2.0,4.0,75.0,215.0,Alabama,BOS,PG,JD Davison
Arnoldas Kulboka,2327,nba,,True,,26.0,1998-01-04,FA,,1.0,,82.0,220.0,,,SF,Arnoldas Kulboka
LaMelo Ball,2179,nba,1.0,True,PG,23.0,2001-08-22,ACT,,4.0,1.0,79.0,180.0,,CHA,PG,LaMelo Ball
Devin Robinson,1776,nba,,True,,29.0,1995-03-07,FA,,2.0,,80.0,200.0,Florida,,SF,Devin Robinson
Iman Shumpert,1024,nba,,True,,34.0,1990-06-26,FA,,10.0,,77.0,212.0,Georgia Tech,,SG,Iman Shumpert
Emoni Bates,2593,nba,21.0,True,PG,20.0,2004-01-28,TWO-WAY,,1.0,6.0,80.0,170.0,Eastern Michigan,CLE,PF,Emoni Bates
Amir Johnson,1315,nba,,True,,37.0,1987-05-01,FA,,14.0,,81.0,240.0,,,C,Amir Johnson
Jared Harper,2093,nba,,True,,27.0,1997-09-14,FA,,3.0,,70.0,175.0,Auburn,,PG,Jared Harper
Brandon Paul,1828,nba,,True,,33.0,1991-04-30,FA,,1.0,,76.0,200.0,Illinois,,SG,Brandon Paul
Trey Lyles,1640,nba,41.0,True,C,29.0,1995-11-05,ACT,,9.0,5.0,81.0,234.0,Kentucky,SAC,PF,Trey Lyles
Zion Williamson,2054,nba,1.0,True,C,24.0,2000-07-06,ACT,,4.0,7.0,78.0,284.0,Duke,NOP,PF,Zion Williamson
LaMarcus Aldridge,1442,nba,,False,,39.0,1985-07-19,RET,,16.0,,83.0,250.0,Texas,,C,LaMarcus Aldridge
Bryce McGowens,2464,nba,11.0,True,SG,22.0,2002-11-08,TWO-WAY,,2.0,8.0,78.0,175.0,Nebraska,POR,SF,Bryce McGowens
Garrison Brooks,2529,nba,,True,,25.0,1999-06-29,FA,,1.0,,81.0,230.0,Mississippi State,,PF,Garrison Brooks
Simi Shittu,2240,nba,,True,,25.0,1999-11-07,FA,,1.0,,82.0,240.0,Vanderbilt,,PF,Simi Shittu
Ryan Hollins,1331,nba,,False,,40.0,1984-10-10,RET,,10.0,,84.0,240.0,UCLA,,C,Ryan Hollins
Jeremy Tyler,1026,nba,,True,,33.0,1991-06-21,FA,,3.0,,81.0,250.0,,,C,Jeremy Tyler
McKinley Wright,2323,nba,,True,,26.0,1998-10-25,FA,,1.0,,71.0,192.0,Colorado,,PG,McKinley Wright
Tyrece Radford,2810,nba,,True,,25.0,1999-04-22,FA,,0.0,,74.0,200.0,Texas A&M,,PG,Tyrece Radford
Andre Jackson,2611,nba,44.0,True,SF,23.0,2001-11-13,ACT,,1.0,3.0,78.0,209.0,UConn,MIL,PG,Andre Jackson
Lance Stephenson,1066,nba,,True,,34.0,1990-09-05,FA,,10.0,,78.0,230.0,Cincinnati,,SG,Lance Stephenson
Ibou Badji,2525,nba,,True,,22.0,2002-10-13,FA,,2.0,,84.0,240.0,,,C,Ibou Badji
Chris Copeland,1067,nba,,False,,40.0,1984-03-17,RET,,4.0,,80.0,235.0,Colorado,,SF,Chris Copeland
Romeo Weems,2381,nba,,True,,23.0,2001-06-09,FA,,1.0,,79.0,210.0,DePaul,,SF,Romeo Weems
Elijah Bryant,2253,nba,6.0,True,,29.0,1995-04-19,TWO-WAY,,1.0,,77.0,210.0,BYU,,SG,Elijah Bryant
Julian Champagnie,2494,nba,30.0,True,SF,23.0,2001-06-29,ACT,,2.0,1.0,80.0,210.0,St. John's,SAS,PG,Julian Champagnie
Troy Brown,1903,nba,,True,,25.0,1999-07-28,FA,,5.0,,79.0,215.0,Oregon,,SF,Troy Brown
Herbert Jones,2286,nba,2.0,True,C,26.0,1998-10-06,ACT,,3.0,6.0,79.0,206.0,Alabama,NOP,SF,Herbert Jones
Drew Pember,2791,nba,,True,,20.0,2004-06-14,FA,,0.0,,83.0,215.0,UNC Asheville,,PF,Drew Pember
Moses Wright,2355,nba,,True,,25.0,1998-12-23,FA,,1.0,,80.0,226.0,Georgia Tech,,SF,Moses Wright
Taurean Prince,1704,nba,12.0,True,SF,30.0,1994-03-22,ACT,,8.0,1.0,78.0,218.0,Baylor,MIL,PF,Taurean Prince
Peyton Siva,1129,nba,,True,,34.0,1990-10-24,FA,,1.0,,72.0,185.0,Louisville,,PG,Peyton Siva
Alex Kirk,1499,nba,,True,,33.0,1991-11-14,FA,,1.0,,84.0,245.0,New Mexico,,C,Alex Kirk
Johnny Davis,2437,nba,1.0,True,SF,22.0,2002-02-27,ACT,,2.0,4.0,76.0,195.0,Wisconsin,WAS,PG,Johnny Davis
Jamaree Bouyea,2431,nba,,True,,25.0,1999-06-27,FA,,2.0,,74.0,180.0,San Francisco,,PG,Jamaree Bouyea
John Salmons,1324,nba,,False,,44.0,1979-12-12,RET,,13.0,,79.0,210.0,Miami (FL),,SF,John Salmons
Cam Spencer,2752,nba,24.0,True,SG,24.0,2000-04-06,TWO-WAY,,0.0,5.0,76.0,205.0,UConn,MEM,PG,Cam Spencer
Chris Chiozza,1936,nba,,True,,29.0,1995-11-21,FA,,4.0,,71.0,179.0,Florida,,PG,Chris Chiozza
Cody Zeller,1162,nba,41.0,True,C,32.0,1992-10-05,NWT,,11.0,7.0,83.0,240.0,Indiana,ATL,C,Cody Zeller
Lou Amundson,1020,nba,,False,,41.0,1982-12-07,RET,,10.0,,81.0,220.0,UNLV,,PF,Lou Amundson
Luguentz Dort,2095,nba,5.0,True,SG,25.0,1999-04-19,ACT,,5.0,1.0,76.0,220.0,Arizona State,OKC,SG,Luguentz Dort
MarShon Brooks,1087,nba,,True,,35.0,1989-01-26,FA,,5.0,,77.0,200.0,Providence,,SG,MarShon Brooks
Dalano Banton,2290,nba,5.0,True,SG,25.0,1999-11-07,ACT,,3.0,2.0,80.0,204.0,Nebraska,POR,PG,Dalano Banton
Keon Johnson,2293,nba,45.0,True,SG,22.0,2002-03-10,ACT,,3.0,4.0,77.0,185.0,Tennessee,BKN,SG,Keon Johnson
John Jenkins,1260,nba,,True,,33.0,1991-03-06,FA,,6.0,,76.0,215.0,Vanderbilt,,SG,John Jenkins
Kylor Kelley,2848,nba,,True,,27.0,1997-08-26,FA,,0.0,,84.0,215.0,Oregon State,,C,Kylor Kelley
Darius Bazley,2097,nba,,True,,24.0,2000-06-12,FA,,5.0,,81.0,216.0,,,PF,Darius Bazley
JR Smith,1031,nba,,True,,39.0,1985-09-09,FA,,16.0,,78.0,225.0,,,SG,JR Smith
Vasilije Micic,2638,nba,22.0,True,PG,30.0,1994-01-13,ACT,,1.0,3.0,75.0,188.0,,CHA,PG,Vasilije Micic
Erik Stevenson,2866,nba,,True,,25.0,1999-04-28,FA,,0.0,,76.0,205.0,West Virginia,,PG,Erik Stevenson
Manu Ginobili,1304,nba,,False,,47.0,1977-07-28,RET,,16.0,,78.0,205.0,,,SG,Manu Ginobili
Killian Hayes,2182,nba,,True,,23.0,2001-07-27,FA,,4.0,,77.0,195.0,,,PG,Killian Hayes
Robin Lopez,1455,nba,,True,,36.0,1988-04-01,FA,,15.0,,85.0,281.0,Stanford,,C,Robin Lopez
Jacob Pullen,1773,nba,,True,,35.0,1989-11-10,FA,,1.0,,73.0,200.0,Kansas State,,PG,Jacob Pullen
Jimmy Whitt,2800,nba,,True,,27.0,1997-01-09,M-LEAGUE,,0.0,,75.0,175.0,Arkansas,,PG,Jimmy Whitt
Torrey Craig,1874,nba,13.0,True,PF,33.0,1990-12-19,ACT,,7.0,3.0,77.0,221.0,USC Upstate,CHI,SF,Torrey Craig
Spencer Jones,2833,nba,21.0,True,SF,23.0,2001-06-14,TWO-WAY,,0.0,6.0,79.0,225.0,Stanford,DEN,SF,Spencer Jones
Dexter Pittman,1235,nba,,False,,36.0,1988-03-02,RET,,4.0,,83.0,285.0,Texas,,C,Dexter Pittman
Ousmane Dieng,2482,nba,13.0,True,C,21.0,2003-05-21,ACT,,2.0,3.0,81.0,185.0,,OKC,PF,Ousmane Dieng
Victor Wembanyama,2577,nba,1.0,True,C,20.0,2004-01-04,ACT,,1.0,1.0,87.0,235.0,,SAS,C,Victor Wembanyama
Rayan Rupert,2615,nba,21.0,True,SF,20.0,2004-05-31,ACT,,1.0,3.0,78.0,185.0,,POR,PG,Rayan Rupert
Nathan Knight,2177,nba,,True,,27.0,1997-09-20,FA,,3.0,,80.0,253.0,William & Mary,,PF,Nathan Knight
Jaylen Johnson,1754,nba,,True,,28.0,1996-08-07,FA,,1.0,,81.0,230.0,Louisville,,PF,Jaylen Johnson
Derrick Walton,1848,nba,,True,,29.0,1995-04-03,FA,,2.0,,72.0,189.0,Michigan,,PG,Derrick Walton
Andre Drummond,1131,nba,5.0,True,C,31.0,1993-08-10,ACT,,12.0,3.0,83.0,279.0,UConn,PHI,C,Andre Drummond
Nico Mannion,2124,nba,,True,,23.0,2001-03-14,NWT,,1.0,,74.0,190.0,Arizona,,PG,Nico Mannion
Ricky Rubio,1191,nba,,False,,34.0,1990-10-21,RET,,12.0,,74.0,190.0,,,PG,Ricky Rubio
T.J. Warren,1571,nba,,True,,31.0,1993-09-05,FA,,7.0,,80.0,220.0,North Carolina State,,SF,T.J. Warren
Michael Frazier,1937,nba,,True,,30.0,1994-03-08,FA,,1.0,,75.0,200.0,Florida,,SG,Michael Frazier
Shai Gilgeous-Alexander,1957,nba,2.0,True,PG,26.0,1998-07-12,ACT,,6.0,1.0,78.0,195.0,Kentucky,OKC,PG,Shai Gilgeous-Alexander
Boo Buie,2872,nba,0.0,True,PG,24.0,1999-12-07,TWO-WAY,,0.0,5.0,74.0,180.0,Northwestern,NYK,PG,Boo Buie
Nickeil Alexander-Walker,2055,nba,9.0,True,SF,26.0,1998-09-02,ACT,,5.0,2.0,77.0,192.0,Virginia Tech,MIN,SG,Nickeil Alexander-Walker
Tyler Johnson,1564,nba,,True,,32.0,1992-05-07,FA,,8.0,,75.0,186.0,Fresno State,,PG,Tyler Johnson
Viacheslav Kravtsov,1411,nba,,True,,37.0,1987-08-25,FA,,2.0,,83.0,254.0,,,C,Viacheslav Kravtsov
Gary Clark,1933,nba,,True,,30.0,1994-11-16,FA,,4.0,,78.0,225.0,Cincinnati,,PF,Gary Clark
Andrew Bynum,1048,nba,,False,,37.0,1987-10-27,RET,,8.0,,84.0,285.0,,,C,Andrew Bynum
Goga Bitadze,2010,nba,35.0,True,C,25.0,1999-07-20,ACT,,5.0,3.0,82.0,250.0,,ORL,C,Goga Bitadze
Kris Dunn,1691,nba,8.0,True,SG,30.0,1994-03-18,ACT,,8.0,1.0,75.0,205.0,Providence,LAC,PG,Kris Dunn
Vic Law,2107,nba,,True,,28.0,1995-12-19,FA,,1.0,,79.0,200.0,Northwestern,,SF,Vic Law
Seth-DUP Millner-DUP,2812,nba,,True,,24.0,2000-06-29,DUP,,0.0,,78.0,200.0,Toledo,,SF,Seth-DUP Millner-DUP
Stephon Castle,2722,nba,5.0,True,SG,20.0,2004-11-01,ACT,,0.0,2.0,77.0,210.0,UConn,SAS,PG,Stephon Castle
Patrick McCaw,1672,nba,,True,,29.0,1995-10-25,FA,,5.0,,79.0,181.0,UNLV,,SG,Patrick McCaw
Jay Scrubb,2188,nba,,True,,24.0,2000-09-01,FA,,3.0,,77.0,220.0,John A. Logan College,,SG,Jay Scrubb
KJ Williams,2691,nba,,True,,25.0,1999-09-03,FA,,1.0,,82.0,245.0,LSU,,PF,KJ Williams
Metta World Peace,1033,nba,,False,,45.0,1979-11-13,RET,,17.0,,79.0,260.0,St. John's,,SF,Metta World Peace
Mojave King,2623,nba,8.0,True,,22.0,2002-06-11,NWT,,1.0,,77.0,195.0,,,SG,Mojave King
Zyon Pullin,2784,nba,,True,,23.0,2001-03-03,FA,,0.0,,76.0,206.0,Florida,,PG,Zyon Pullin
Daulton Hommes,2331,nba,,True,,28.0,1996-07-04,FA,,1.0,,80.0,215.0,Point Loma Nazarene,,SF,Daulton Hommes
Terrance Ferguson,1864,nba,,True,,26.0,1998-05-17,FA,,4.0,,78.0,190.0,,,SG,Terrance Ferguson
Coby White,1998,nba,0.0,True,SG,24.0,2000-02-16,ACT,,5.0,1.0,77.0,195.0,North Carolina,CHI,PG,Coby White
Kyle Kuzma,1799,nba,33.0,True,PF,29.0,1995-07-24,ACT,,7.0,1.0,81.0,221.0,Utah,WAS,PF,Kyle Kuzma
Adama Sanogo,2626,nba,21.0,True,C,22.0,2002-02-12,TWO-WAY,,1.0,3.0,81.0,245.0,UConn,CHI,PF,Adama Sanogo
Kendric Davis,2663,nba,,True,,25.0,1999-05-14,FA,,1.0,,71.0,180.0,Memphis,,PG,Kendric Davis
Shane Larkin,1397,nba,,True,,32.0,1992-10-02,FA,,4.0,,71.0,175.0,Miami (FL),,PG,Shane Larkin
Mohamed Diarra,2796,nba,,True,,23.0,2001-01-01,FA,,0.0,,82.0,215.0,North Carolina State,,PF,Mohamed Diarra
Oso Ighodaro,2771,nba,4.0,True,C,22.0,2002-07-14,ACT,,0.0,2.0,83.0,227.0,Marquette,PHX,PF,Oso Ighodaro
D.J. Wilson,1850,nba,,True,,28.0,1996-02-19,M-LEAGUE,,5.0,,82.0,231.0,Michigan,,PF,D.J. Wilson
Gabe Osabuohien,2842,nba,,True,,26.0,1998-10-27,ACT,,0.0,,80.0,220.0,West Virginia,,PF,Gabe Osabuohien
Adonis Thomas,1101,nba,,True,,31.0,1993-03-25,FA,,1.0,,79.0,235.0,Memphis,,SG,Adonis Thomas
Dereon Seabron,2430,nba,,True,,24.0,2000-05-26,FA,,1.0,,77.0,180.0,North Carolina State,,SG,Dereon Seabron
Dragan Bender,1735,nba,,True,,27.0,1997-11-17,FA,,4.0,,84.0,249.0,,,PF,Dragan Bender
Kawhi Leonard,1308,nba,2.0,True,C,33.0,1991-06-29,ACT,,12.0,6.0,79.0,225.0,San Diego State,LAC,SF,Kawhi Leonard
RaiQuan Gray,2276,nba,,True,,25.0,1999-07-07,FA,,2.0,,79.0,260.0,Florida State,,PF,RaiQuan Gray
Nicolo Melli,2056,nba,,True,,33.0,1991-01-26,FA,,2.0,,81.0,236.0,,,PF,Nicolo Melli
Jalen Bridges,2778,nba,15.0,True,SF,23.0,2001-05-14,TWO-WAY,,0.0,8.0,79.0,210.0,West Virginia,PHX,PF,Jalen Bridges
Kostas Papanikolaou,1539,nba,,True,,34.0,1990-07-31,FA,,2.0,,80.0,235.0,,,SF,Kostas Papanikolaou
Vincent Edwards,1938,nba,,True,,28.0,1996-04-05,FA,,1.0,,80.0,225.0,Purdue,,SF,Vincent Edwards
Kenneth Faried,1471,nba,,True,,35.0,1989-11-19,FA,,8.0,,80.0,220.0,Morehead State,,PF,Kenneth Faried
DeAndre Liggins,1368,nba,,True,,36.0,1988-03-31,FA,,5.0,,78.0,209.0,Kentucky,,SG,DeAndre Liggins
Jeff Green,1285,nba,32.0,True,PF,38.0,1986-08-28,ACT,,16.0,4.0,80.0,235.0,Georgetown,HOU,PF,Jeff Green
Allen Flanigan,2793,nba,,True,,23.0,2001-04-24,M-LEAGUE,,0.0,,78.0,215.0,Ole Miss,,PG,Allen Flanigan
TyTy Washington,2446,nba,14.0,True,PG,23.0,2001-11-15,TWO-WAY,,2.0,4.0,75.0,192.0,Kentucky,PHX,PG,TyTy Washington
Marcus Sasser,2567,nba,25.0,True,PG,24.0,2000-09-21,ACT,,1.0,3.0,74.0,195.0,Houston,DET,PG,Marcus Sasser
Alexis Ajinca,1268,nba,,True,,36.0,1988-05-06,FA,,7.0,,86.0,248.0,,,C,Alexis Ajinca
Stephan Hicks,1893,nba,,True,,32.0,1992-04-02,FA,,1.0,,78.0,200.0,Cal State Northridge,,SG,Stephan Hicks
Donte Grantham,1977,nba,,True,,29.0,1995-03-19,FA,,1.0,,80.0,215.0,Clemson,,SF,Donte Grantham
Chris Wright,1379,nba,,True,,36.0,1988-09-30,FA,,2.0,,81.0,226.0,Dayton,,SF,Chris Wright
Jeremy Lin,1229,nba,,True,,36.0,1988-08-23,FA,,9.0,,75.0,200.0,Harvard,,PG,Jeremy Lin
Shayne Whittington,1501,nba,,True,,33.0,1991-03-27,FA,,2.0,,83.0,250.0,Western Michigan,,PF,Shayne Whittington
Bryn Forbes,1715,nba,,True,,31.0,1993-07-23,FA,,6.0,,74.0,205.0,Michigan State,,SG,Bryn Forbes
Shamorie Ponds,2071,nba,,True,,26.0,1998-06-29,FA,,1.0,,72.0,175.0,St. John's,,PG,Shamorie Ponds
Iverson Molinar,2426,nba,,True,,24.0,1999-12-03,FA,,1.0,,75.0,190.0,Mississippi State,,PG,Iverson Molinar
JC Butler,2826,nba,,True,,24.0,2000-04-13,FA,,0.0,,77.0,195.0,UC Irvine,,PF,JC Butler
Hilton Armstrong,1086,nba,,True,,40.0,1984-11-23,FA,,6.0,,83.0,235.0,UConn,,PF,Hilton Armstrong
Quincy Miller,1478,nba,,True,,32.0,1992-11-18,FA,,3.0,,81.0,210.0,Baylor,,SF,Quincy Miller
Tony Snell,1003,nba,,True,,33.0,1991-11-10,FA,,8.0,,78.0,213.0,New Mexico,,SG,Tony Snell
Courtney Lee,1201,nba,,True,,39.0,1985-10-03,FA,,12.0,,77.0,215.0,Western Kentucky,,SG,Courtney Lee
Carlos Boozer,1011,nba,,False,,43.0,1981-11-20,RET,,13.0,,81.0,258.0,Duke,,PF,Carlos Boozer
John Lucas,1347,nba,,False,,42.0,1982-11-21,RET,,8.0,,71.0,166.0,Oklahoma State,,PG,John Lucas
Treveon Graham,1686,nba,,True,,31.0,1993-10-28,FA,,4.0,,77.0,219.0,VCU,,PF,Treveon Graham
Terence Davis,2070,nba,,True,,27.0,1997-05-16,FA,,3.0,,76.0,201.0,Ole Miss,,SG,Terence Davis
Dewan Hernandez,2072,nba,,True,,27.0,1996-12-09,FA,,1.0,,82.0,235.0,Miami (FL),,C,Dewan Hernandez
Yves Pons,2332,nba,,True,,25.0,1999-05-07,FA,,1.0,,77.0,206.0,Tennessee,,PF,Yves Pons
Jonathon Simmons,1635,nba,,True,,35.0,1989-09-14,FA,,4.0,,78.0,195.0,Houston,,SG,Jonathon Simmons
